[2026-01-15T03:47:06.050+0000] {docker.py:429} INFO - 11%|█         | 196M/1.78G [00:16<01:36, 17.7MB/s]
[2026-01-15T03:47:06.168+0000] {docker.py:429} INFO - 11%|█         | 198M/1.78G [00:16<01:36, 17.7MB/s]
[2026-01-15T03:47:06.283+0000] {docker.py:429} INFO - 11%|█         | 200M/1.78G [00:16<01:35, 17.9MB/s]
[2026-01-15T03:47:06.400+0000] {docker.py:429} INFO - 11%|█         | 202M/1.78G [00:16<01:35, 17.9MB/s]
[2026-01-15T03:47:06.517+0000] {docker.py:429} INFO - 11%|█         | 204M/1.78G [00:16<01:35, 17.9MB/s]
[2026-01-15T03:47:06.635+0000] {docker.py:429} INFO - 11%|█▏        | 206M/1.78G [00:16<01:35, 17.8MB/s]
[2026-01-15T03:47:06.747+0000] {docker.py:429} INFO - 11%|█▏        | 208M/1.78G [00:16<01:33, 18.1MB/s]
[2026-01-15T03:47:06.858+0000] {docker.py:429} INFO - 11%|█▏        | 210M/1.78G [00:16<01:32, 18.3MB/s]
[2026-01-15T03:47:06.969+0000] {docker.py:429} INFO - 12%|█▏        | 212M/1.78G [00:16<01:31, 18.5MB/s]
[2026-01-15T03:47:07.082+0000] {docker.py:429} INFO - 12%|█▏        | 214M/1.78G [00:17<01:31, 18.5MB/s]
[2026-01-15T03:47:07.198+0000] {docker.py:429} INFO - 12%|█▏        | 216M/1.78G [00:17<01:31, 18.4MB/s]
[2026-01-15T03:47:07.317+0000] {docker.py:429} INFO - 12%|█▏        | 218M/1.78G [00:17<01:33, 18.1MB/s]
[2026-01-15T03:47:07.433+0000] {docker.py:429} INFO - 12%|█▏        | 220M/1.78G [00:17<01:32, 18.1MB/s]
[2026-01-15T03:47:07.552+0000] {docker.py:429} INFO - 12%|█▏        | 222M/1.78G [00:17<01:33, 18.0MB/s]
[2026-01-15T03:47:07.667+0000] {docker.py:429} INFO - 12%|█▏        | 224M/1.78G [00:17<01:33, 18.1MB/s]
[2026-01-15T03:47:07.780+0000] {docker.py:429} INFO - 12%|█▏        | 226M/1.78G [00:17<01:32, 18.2MB/s]
[2026-01-15T03:47:07.892+0000] {docker.py:429} INFO - 12%|█▏        | 228M/1.78G [00:17<01:31, 18.4MB/s]
[2026-01-15T03:47:08.006+0000] {docker.py:429} INFO - 13%|█▎        | 230M/1.78G [00:18<01:31, 18.4MB/s]
[2026-01-15T03:47:08.131+0000] {docker.py:429} INFO - 13%|█▎        | 232M/1.78G [00:18<01:33, 17.9MB/s]
[2026-01-15T03:47:08.243+0000] {docker.py:429} INFO - 13%|█▎        | 234M/1.78G [00:18<01:32, 18.1MB/s]
[2026-01-15T03:47:08.356+0000] {docker.py:429} INFO - 13%|█▎        | 236M/1.78G [00:18<01:31, 18.2MB/s]
[2026-01-15T03:47:08.469+0000] {docker.py:429} INFO - 13%|█▎        | 238M/1.78G [00:18<01:30, 18.3MB/s]
[2026-01-15T03:47:08.586+0000] {docker.py:429} INFO - 13%|█▎        | 240M/1.78G [00:18<01:31, 18.2MB/s]
[2026-01-15T03:47:08.703+0000] {docker.py:429} INFO - 13%|█▎        | 242M/1.78G [00:18<01:31, 18.1MB/s]
[2026-01-15T03:47:08.825+0000] {docker.py:429} INFO - 13%|█▎        | 244M/1.78G [00:18<01:32, 17.9MB/s]
[2026-01-15T03:47:08.944+0000] {docker.py:429} INFO - 13%|█▎        | 246M/1.78G [00:18<01:33, 17.8MB/s]
[2026-01-15T03:47:09.061+0000] {docker.py:429} INFO - 14%|█▎        | 248M/1.78G [00:19<01:32, 17.8MB/s]
[2026-01-15T03:47:09.178+0000] {docker.py:429} INFO - 14%|█▎        | 250M/1.78G [00:19<01:32, 17.9MB/s]
[2026-01-15T03:47:09.294+0000] {docker.py:429} INFO - 14%|█▍        | 252M/1.78G [00:19<01:32, 17.9MB/s]
[2026-01-15T03:47:09.411+0000] {docker.py:429} INFO - 14%|█▍        | 254M/1.78G [00:19<01:32, 17.9MB/s]
[2026-01-15T03:47:09.529+0000] {docker.py:429} INFO - 14%|█▍        | 256M/1.78G [00:19<01:32, 17.9MB/s]
[2026-01-15T03:47:09.645+0000] {docker.py:429} INFO - 14%|█▍        | 258M/1.78G [00:19<01:31, 17.9MB/s]
[2026-01-15T03:47:09.762+0000] {docker.py:429} INFO - 14%|█▍        | 260M/1.78G [00:19<01:31, 17.9MB/s]
[2026-01-15T03:47:09.876+0000] {docker.py:429} INFO - 14%|█▍        | 262M/1.78G [00:19<01:30, 18.1MB/s]
